Node,Operation,Inputs Shape,Weights and Bias Shape,Output Shape,Input Params Size,Weights and Bias Params Size,Output Params Size,Input Memory (in Bytes),Weights and Bias Memory (in Bytes),Output Memory (in Bytes)
/down_blocks.0/attentions.0/transformer_blocks.0/norm3/ReduceMean,ReduceMean,1x4096x320,,1x4096x1,1310720,0,4096,5242880,0,16384
/down_blocks.0/attentions.0/transformer_blocks.0/norm3/Sub,Sub,"1x4096x320, 1x4096x1",,1x4096x320,1314816,0,1310720,5259264,0,5242880
/down_blocks.0/attentions.0/transformer_blocks.0/norm3/Pow,Pow,1x4096x320,,1x4096x320,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/attentions.0/transformer_blocks.0/norm3/ReduceMean_1,ReduceMean,1x4096x320,,1x4096x1,1310720,0,4096,5242880,0,16384
/down_blocks.0/attentions.0/transformer_blocks.0/norm3/Add,Add,1x4096x1,,1x4096x1,4096,0,4096,16384,0,16384
/down_blocks.0/attentions.0/transformer_blocks.0/norm3/Sqrt,Sqrt,1x4096x1,,1x4096x1,4096,0,4096,16384,0,16384
/down_blocks.0/attentions.0/transformer_blocks.0/norm3/Div,Div,"1x4096x320, 1x4096x1",,1x4096x320,1314816,0,1310720,5259264,0,5242880
/down_blocks.0/attentions.0/transformer_blocks.0/norm3/Mul,Mul,1x4096x320,320,1x4096x320,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/attentions.0/transformer_blocks.0/norm3/Add_1,Add,1x4096x320,320,1x4096x320,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/proj/MatMul,MatMul,1x4096x320,320x2560,1x4096x2560,1310720,819200,10485760,5242880,3276800,41943040
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/proj/Add,Add,1x4096x2560,2560,1x4096x2560,10485760,2560,10485760,41943040,10240,41943040
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Shape,Shape,1x4096x2560,,3,10485760,0,3,41943040,0,24
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Constant,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Gather,Gather,"3, 1",,1,4,0,1,32,0,8
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Constant_1,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Constant_2,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Add,Add,"1, 1",,1,2,0,1,16,0,8
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Constant_3,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Div,Div,"1, 1",,1,2,0,1,16,0,8
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Constant_4,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Mul,Mul,"1, 1",,1,2,0,1,16,0,8
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Slice,Slice,"1x4096x2560, 1, 1, 1",,1x4096x1280,10485763,0,5242880,41943064,0,20971520
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Constant_5,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Mul_1,Mul,"1, 1",,1,2,0,1,16,0,8
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Slice_1,Slice,"1x4096x2560, 1, 1, 1",,1x4096x1280,10485763,0,5242880,41943064,0,20971520
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Div_1,Div,1x4096x1280,,1x4096x1280,5242880,0,5242880,20971520,0,20971520
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Erf,Erf,1x4096x1280,,1x4096x1280,5242880,0,5242880,20971520,0,20971520
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Add_1,Add,1x4096x1280,,1x4096x1280,5242880,0,5242880,20971520,0,20971520
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Mul_2,Mul,"1x4096x1280, 1x4096x1280",,1x4096x1280,10485760,0,5242880,41943040,0,20971520
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Mul_3,Mul,1x4096x1280,,1x4096x1280,5242880,0,5242880,20971520,0,20971520
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.0/Mul_4,Mul,"1x4096x1280, 1x4096x1280",,1x4096x1280,10485760,0,5242880,41943040,0,20971520
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.2/MatMul,MatMul,1x4096x1280,1280x320,1x4096x320,5242880,409600,1310720,20971520,1638400,5242880
/down_blocks.0/attentions.0/transformer_blocks.0/ff/net.2/Add,Add,1x4096x320,320,1x4096x320,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/attentions.0/transformer_blocks.0/Add_2,Add,"1x4096x320, 1x4096x320",,1x4096x320,2621440,0,1310720,10485760,0,5242880
/down_blocks.0/attentions.0/proj_out/MatMul,MatMul,1x4096x320,320x320,1x4096x320,1310720,102400,1310720,5242880,409600,5242880
/down_blocks.0/attentions.0/proj_out/Add,Add,1x4096x320,320,1x4096x320,1310720,320,1310720,5242880,1280,5242880
Constant_1718,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.0/Unsqueeze_3,Unsqueeze,1,,1,1,0,1,8,0,8
Constant_1720,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.0/Unsqueeze_4,Unsqueeze,1,,1,1,0,1,8,0,8
Constant_1722,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.0/Unsqueeze_5,Unsqueeze,1,,1,1,0,1,8,0,8
Constant_1724,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.0/Unsqueeze_6,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.0/Concat_1,Concat,"1, 1, 1, 1",,4,4,0,4,32,0,32
/down_blocks.0/attentions.0/Reshape_1,Reshape,"1x4096x320, 4",,1x64x64x320,1310724,0,1310720,5242912,0,5242880
/down_blocks.0/attentions.0/Transpose_1,Transpose,1x64x64x320,,1x320x64x64,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/attentions.0/Add,Add,"1x320x64x64, 1x320x64x64",,1x320x64x64,2621440,0,1310720,10485760,0,5242880
/down_blocks.0/resnets.1/norm1/Constant,Constant,,,3,0,0,3,0,0,24
/down_blocks.0/resnets.1/norm1/Reshape,Reshape,"1x320x64x64, 3",,1x32x40960,1310723,0,1310720,5242904,0,5242880
/down_blocks.0/resnets.1/norm1/Constant_1,Constant,,,32,0,0,32,0,0,128
/down_blocks.0/resnets.1/norm1/Constant_2,Constant,,,32,0,0,32,0,0,128
/down_blocks.0/resnets.1/norm1/InstanceNormalization,InstanceNormalization,"1x32x40960, 32, 32",,1x32x40960,1310784,0,1310720,5243136,0,5242880
/down_blocks.0/resnets.1/norm1/Shape,Shape,1x320x64x64,,4,1310720,0,4,5242880,0,32
/down_blocks.0/resnets.1/norm1/Reshape_1,Reshape,"1x32x40960, 4",,1x320x64x64,1310724,0,1310720,5242912,0,5242880
/down_blocks.0/resnets.1/norm1/Mul,Mul,1x320x64x64,320x1x1,1x320x64x64,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/resnets.1/norm1/Add,Add,1x320x64x64,320x1x1,1x320x64x64,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/resnets.1/act/Sigmoid,Sigmoid,1x320x64x64,,1x320x64x64,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/resnets.1/act/Mul,Mul,"1x320x64x64, 1x320x64x64",,1x320x64x64,2621440,0,1310720,10485760,0,5242880
/down_blocks.0/resnets.1/conv1/Conv,Conv,1x320x64x64,"320x320x3x3, 320",1x320x64x64,1310720,921920,1310720,5242880,3687680,5242880
/down_blocks.0/resnets.1/time_emb_proj/Gemm,Gemm,1x1280,"320x1280, 320",1x320,1280,409920,320,5120,1639680,1280
/down_blocks.0/resnets.1/Constant,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/resnets.1/Unsqueeze,Unsqueeze,"1x320, 1",,1x320x1,321,0,320,1288,0,1280
/down_blocks.0/resnets.1/Constant_1,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/resnets.1/Unsqueeze_1,Unsqueeze,"1x320x1, 1",,1x320x1x1,321,0,320,1288,0,1280
/down_blocks.0/resnets.1/Add,Add,"1x320x64x64, 1x320x1x1",,1x320x64x64,1311040,0,1310720,5244160,0,5242880
/down_blocks.0/resnets.1/norm2/Constant,Constant,,,3,0,0,3,0,0,24
/down_blocks.0/resnets.1/norm2/Reshape,Reshape,"1x320x64x64, 3",,1x32x40960,1310723,0,1310720,5242904,0,5242880
/down_blocks.0/resnets.1/norm2/Constant_1,Constant,,,32,0,0,32,0,0,128
/down_blocks.0/resnets.1/norm2/Constant_2,Constant,,,32,0,0,32,0,0,128
/down_blocks.0/resnets.1/norm2/InstanceNormalization,InstanceNormalization,"1x32x40960, 32, 32",,1x32x40960,1310784,0,1310720,5243136,0,5242880
/down_blocks.0/resnets.1/norm2/Shape,Shape,1x320x64x64,,4,1310720,0,4,5242880,0,32
/down_blocks.0/resnets.1/norm2/Reshape_1,Reshape,"1x32x40960, 4",,1x320x64x64,1310724,0,1310720,5242912,0,5242880
/down_blocks.0/resnets.1/norm2/Mul,Mul,1x320x64x64,320x1x1,1x320x64x64,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/resnets.1/norm2/Add,Add,1x320x64x64,320x1x1,1x320x64x64,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/resnets.1/act_1/Sigmoid,Sigmoid,1x320x64x64,,1x320x64x64,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/resnets.1/act_1/Mul,Mul,"1x320x64x64, 1x320x64x64",,1x320x64x64,2621440,0,1310720,10485760,0,5242880
/down_blocks.0/resnets.1/conv2/Conv,Conv,1x320x64x64,"320x320x3x3, 320",1x320x64x64,1310720,921920,1310720,5242880,3687680,5242880
/down_blocks.0/resnets.1/Add_1,Add,"1x320x64x64, 1x320x64x64",,1x320x64x64,2621440,0,1310720,10485760,0,5242880
/down_blocks.0/resnets.1/Div,Div,1x320x64x64,,1x320x64x64,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/attentions.1/Shape,Shape,1x320x64x64,,4,1310720,0,4,5242880,0,32
/down_blocks.0/attentions.1/Shape_1,Shape,1x320x64x64,,4,1310720,0,4,5242880,0,32
/down_blocks.0/attentions.1/Shape_2,Shape,1x320x64x64,,4,1310720,0,4,5242880,0,32
/down_blocks.0/attentions.1/norm/Constant,Constant,,,3,0,0,3,0,0,24
/down_blocks.0/attentions.1/norm/Reshape,Reshape,"1x320x64x64, 3",,1x32x40960,1310723,0,1310720,5242904,0,5242880
/down_blocks.0/attentions.1/norm/Constant_1,Constant,,,32,0,0,32,0,0,128
/down_blocks.0/attentions.1/norm/Constant_2,Constant,,,32,0,0,32,0,0,128
/down_blocks.0/attentions.1/norm/InstanceNormalization,InstanceNormalization,"1x32x40960, 32, 32",,1x32x40960,1310784,0,1310720,5243136,0,5242880
/down_blocks.0/attentions.1/norm/Shape,Shape,1x320x64x64,,4,1310720,0,4,5242880,0,32
/down_blocks.0/attentions.1/norm/Reshape_1,Reshape,"1x32x40960, 4",,1x320x64x64,1310724,0,1310720,5242912,0,5242880
/down_blocks.0/attentions.1/norm/Mul,Mul,1x320x64x64,320x1x1,1x320x64x64,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/attentions.1/norm/Add,Add,1x320x64x64,320x1x1,1x320x64x64,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/attentions.1/Shape_3,Shape,1x320x64x64,,4,1310720,0,4,5242880,0,32
/down_blocks.0/attentions.1/Transpose,Transpose,1x320x64x64,,1x64x64x320,1310720,0,1310720,5242880,0,5242880
Constant_1786,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/Unsqueeze,Unsqueeze,1,,1,1,0,1,8,0,8
Constant_1788,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/Unsqueeze_1,Unsqueeze,1,,1,1,0,1,8,0,8
Constant_1790,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/Unsqueeze_2,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/Concat,Concat,"1, 1, 1",,3,3,0,3,24,0,24
/down_blocks.0/attentions.1/Reshape,Reshape,"1x64x64x320, 3",,1x4096x320,1310723,0,1310720,5242904,0,5242880
/down_blocks.0/attentions.1/proj_in/MatMul,MatMul,1x4096x320,320x320,1x4096x320,1310720,102400,1310720,5242880,409600,5242880
/down_blocks.0/attentions.1/proj_in/Add,Add,1x4096x320,320,1x4096x320,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/norm1/ReduceMean,ReduceMean,1x4096x320,,1x4096x1,1310720,0,4096,5242880,0,16384
/down_blocks.0/attentions.1/transformer_blocks.0/norm1/Sub,Sub,"1x4096x320, 1x4096x1",,1x4096x320,1314816,0,1310720,5259264,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/norm1/Pow,Pow,1x4096x320,,1x4096x320,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/norm1/ReduceMean_1,ReduceMean,1x4096x320,,1x4096x1,1310720,0,4096,5242880,0,16384
/down_blocks.0/attentions.1/transformer_blocks.0/norm1/Add,Add,1x4096x1,,1x4096x1,4096,0,4096,16384,0,16384
/down_blocks.0/attentions.1/transformer_blocks.0/norm1/Sqrt,Sqrt,1x4096x1,,1x4096x1,4096,0,4096,16384,0,16384
/down_blocks.0/attentions.1/transformer_blocks.0/norm1/Div,Div,"1x4096x320, 1x4096x1",,1x4096x320,1314816,0,1310720,5259264,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/norm1/Mul,Mul,1x4096x320,320,1x4096x320,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/norm1/Add_1,Add,1x4096x320,320,1x4096x320,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Shape,Shape,1x4096x320,,3,1310720,0,3,5242880,0,24
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/to_q/MatMul,MatMul,1x4096x320,320x320,1x4096x320,1310720,102400,1310720,5242880,409600,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/to_k/MatMul,MatMul,1x4096x320,320x320,1x4096x320,1310720,102400,1310720,5242880,409600,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/to_v/MatMul,MatMul,1x4096x320,320x320,1x4096x320,1310720,102400,1310720,5242880,409600,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Shape_1,Shape,1x4096x320,,3,1310720,0,3,5242880,0,24
Constant_1820,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Unsqueeze,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Constant_3,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Constant_4,Constant,,,1,0,0,1,0,0,8
Constant_1824,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Unsqueeze_1,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Concat,Concat,"1, 1, 1, 1",,4,4,0,4,32,0,32
Constant_1827,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Unsqueeze_2,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Constant_5,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Constant_6,Constant,,,1,0,0,1,0,0,8
Constant_1831,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Unsqueeze_3,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Concat_1,Concat,"1, 1, 1, 1",,4,4,0,4,32,0,32
Constant_1834,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Unsqueeze_4,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Constant_7,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Constant_8,Constant,,,1,0,0,1,0,0,8
Constant_1838,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Unsqueeze_5,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Concat_2,Concat,"1, 1, 1, 1",,4,4,0,4,32,0,32
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Reshape,Reshape,"1x4096x320, 4",,1x4096x5x64,1310724,0,1310720,5242912,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Transpose,Transpose,1x4096x5x64,,1x5x4096x64,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Reshape_1,Reshape,"1x4096x320, 4",,1x4096x5x64,1310724,0,1310720,5242912,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Reshape_2,Reshape,"1x4096x320, 4",,1x4096x5x64,1310724,0,1310720,5242912,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Transpose_1,Transpose,1x4096x5x64,,1x5x4096x64,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Shape_2,Shape,1x5x4096x64,,4,1310720,0,4,5242880,0,32
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Constant_9,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Constant_10,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Slice,Slice,"4, 1, 1",,1,6,0,1,48,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Cast_2,Cast,1,,1,1,0,1,8,0,4
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Sqrt,Sqrt,1,,1,1,0,1,4,0,4
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Constant_11,Constant,,,1,0,0,1,0,0,4
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Div_1,Div,"1, 1",,1,2,0,1,8,0,4
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Cast_3,Cast,1,,1,1,0,1,4,0,4
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Transpose_2,Transpose,1x4096x5x64,,1x5x64x4096,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Sqrt_1,Sqrt,1,,1,1,0,1,4,0,4
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Mul,Mul,"1x5x4096x64, 1",,1x5x4096x64,1310721,0,1310720,5242884,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Sqrt_2,Sqrt,1,,1,1,0,1,4,0,4
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Mul_1,Mul,"1x5x64x4096, 1",,1x5x64x4096,1310721,0,1310720,5242884,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/MatMul,MatMul,"1x5x4096x64, 1x5x64x4096",,1x5x4096x4096,2621440,0,83886080,10485760,0,335544320
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Softmax,Softmax,1x5x4096x4096,,1x5x4096x4096,83886080,0,83886080,335544320,0,335544320
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/MatMul_1,MatMul,"1x5x4096x4096, 1x5x4096x64",,1x5x4096x64,85196800,0,1310720,340787200,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Transpose_3,Transpose,1x5x4096x64,,1x4096x5x64,1310720,0,1310720,5242880,0,5242880
Constant_1866,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Unsqueeze_6,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Constant_13,Constant,,,1,0,0,1,0,0,8
Constant_1869,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Unsqueeze_7,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Concat_3,Concat,"1, 1, 1",,3,3,0,3,24,0,24
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Reshape_3,Reshape,"1x4096x5x64, 3",,1x4096x320,1310723,0,1310720,5242904,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Cast_4,Cast,1x4096x320,,1x4096x320,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/to_out.0/MatMul,MatMul,1x4096x320,320x320,1x4096x320,1310720,102400,1310720,5242880,409600,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/to_out.0/Add,Add,1x4096x320,320,1x4096x320,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn1/Div_2,Div,1x4096x320,,1x4096x320,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/Add,Add,"1x4096x320, 1x4096x320",,1x4096x320,2621440,0,1310720,10485760,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/norm2/ReduceMean,ReduceMean,1x4096x320,,1x4096x1,1310720,0,4096,5242880,0,16384
/down_blocks.0/attentions.1/transformer_blocks.0/norm2/Sub,Sub,"1x4096x320, 1x4096x1",,1x4096x320,1314816,0,1310720,5259264,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/norm2/Pow,Pow,1x4096x320,,1x4096x320,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/norm2/ReduceMean_1,ReduceMean,1x4096x320,,1x4096x1,1310720,0,4096,5242880,0,16384
/down_blocks.0/attentions.1/transformer_blocks.0/norm2/Add,Add,1x4096x1,,1x4096x1,4096,0,4096,16384,0,16384
/down_blocks.0/attentions.1/transformer_blocks.0/norm2/Sqrt,Sqrt,1x4096x1,,1x4096x1,4096,0,4096,16384,0,16384
/down_blocks.0/attentions.1/transformer_blocks.0/norm2/Div,Div,"1x4096x320, 1x4096x1",,1x4096x320,1314816,0,1310720,5259264,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/norm2/Mul,Mul,1x4096x320,320,1x4096x320,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/norm2/Add_1,Add,1x4096x320,320,1x4096x320,1310720,320,1310720,5242880,1280,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/to_q/MatMul,MatMul,1x4096x320,320x320,1x4096x320,1310720,102400,1310720,5242880,409600,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/to_k/MatMul,MatMul,1x77x1024,1024x320,1x77x320,78848,327680,24640,315392,1310720,98560
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/to_v/MatMul,MatMul,1x77x1024,1024x320,1x77x320,78848,327680,24640,315392,1310720,98560
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Shape,Shape,1x77x320,,3,24640,0,3,98560,0,24
Constant_1900,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Unsqueeze,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Constant_2,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Constant_3,Constant,,,1,0,0,1,0,0,8
Constant_1904,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Unsqueeze_1,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Concat,Concat,"1, 1, 1, 1",,4,4,0,4,32,0,32
Constant_1907,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Unsqueeze_2,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Constant_4,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Constant_5,Constant,,,1,0,0,1,0,0,8
Constant_1911,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Unsqueeze_3,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Concat_1,Concat,"1, 1, 1, 1",,4,4,0,4,32,0,32
Constant_1914,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Unsqueeze_4,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Constant_6,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Constant_7,Constant,,,1,0,0,1,0,0,8
Constant_1918,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Unsqueeze_5,Unsqueeze,1,,1,1,0,1,8,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Concat_2,Concat,"1, 1, 1, 1",,4,4,0,4,32,0,32
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Reshape,Reshape,"1x4096x320, 4",,1x4096x5x64,1310724,0,1310720,5242912,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Transpose,Transpose,1x4096x5x64,,1x5x4096x64,1310720,0,1310720,5242880,0,5242880
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Reshape_1,Reshape,"1x77x320, 4",,1x77x5x64,24644,0,24640,98592,0,98560
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Reshape_2,Reshape,"1x77x320, 4",,1x77x5x64,24644,0,24640,98592,0,98560
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Transpose_1,Transpose,1x77x5x64,,1x5x77x64,24640,0,24640,98560,0,98560
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Shape_1,Shape,1x5x4096x64,,4,1310720,0,4,5242880,0,32
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Constant_8,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Constant_9,Constant,,,1,0,0,1,0,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Slice,Slice,"4, 1, 1",,1,6,0,1,48,0,8
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Cast_2,Cast,1,,1,1,0,1,8,0,4
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Sqrt,Sqrt,1,,1,1,0,1,4,0,4
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Constant_10,Constant,,,1,0,0,1,0,0,4
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Div_1,Div,"1, 1",,1,2,0,1,8,0,4
/down_blocks.0/attentions.1/transformer_blocks.0/attn2/Cast_3,Cast,1,,1,1,0,1,4,0,4
